year,month,day,dayofweek,main_sum,main_range,main_even_count,main_high_count,stars_sum,stars_even_count,jackpot_val,main_any_days_since_seen_avg,star_any_days_since_seen_avg,N1_lag1,N1_lag2,N1_lag3,N2_lag1,N2_lag2,N2_lag3,N3_lag1,N3_lag2,N3_lag3,N4_lag1,N4_lag2,N4_lag3,N5_lag1,N5_lag2,N5_lag3,E1_lag1,E1_lag2,E1_lag3,E2_lag1,E2_lag2,E2_lag3,N1_days_since_seen,N2_days_since_seen,N3_days_since_seen,N4_days_since_seen,N5_days_since_seen,E1_days_since_seen,E2_days_since_seen,N1_rolling_unique_10,N1_rolling_unique_25,N1_rolling_unique_50,N2_rolling_unique_10,N2_rolling_unique_25,N2_rolling_unique_50,N3_rolling_unique_10,N3_rolling_unique_25,N3_rolling_unique_50,N4_rolling_unique_10,N4_rolling_unique_25,N4_rolling_unique_50,N5_rolling_unique_10,N5_rolling_unique_25,N5_rolling_unique_50,E1_rolling_unique_10,E1_rolling_unique_25,E1_rolling_unique_50,E2_rolling_unique_10,E2_rolling_unique_25,E2_rolling_unique_50,target_N1,target_N2,target_N3,target_N4,target_N5,target_E1,target_E2
2011,7,26,1,101,47,2,1,14,0,15000000,35.2,21.5,4.0,3.0,6.0,15.0,16.0,26.0,23.0,25.0,33.0,49.0,26.0,34.0,50.0,35.0,39.0,2.0,5.0,3.0,6.0,9.0,4.0,56.0,277.0,270.0,67.0,42.0,11.0,32.0,10.0,14.0,19.0,8.0,18.0,23.0,8.0,18.0,24.0,10.0,17.0,26.0,8.0,14.0,18.0,8.0,9.0,9.0,7.0,10.0,10.0,12.0,19.0,27.0,37.0,38.0,5.0,10.0
2011,7,29,4,133,26,2,3,15,1,27000000,46.0,13.5,1.0,4.0,3.0,5.0,15.0,16.0,22.0,23.0,25.0,25.0,49.0,26.0,48.0,50.0,35.0,3.0,2.0,5.0,11.0,6.0,9.0,21.0,17.0,147.0,49.0,406.0,10.0,17.0,9.0,14.0,19.0,8.0,18.0,23.0,8.0,19.0,24.0,10.0,17.0,26.0,8.0,15.0,19.0,7.0,9.0,9.0,7.0,10.0,10.0,5.0,8.0,14.0,24.0,33.0,3.0,8.0
2011,8,2,1,84,28,3,1,11,1,15000000,40.2,19.5,12.0,1.0,4.0,19.0,5.0,15.0,27.0,22.0,23.0,37.0,25.0,49.0,38.0,48.0,50.0,5.0,3.0,2.0,10.0,11.0,6.0,39.0,403.0,571.0,480.0,123.0,7.0,46.0,9.0,14.0,18.0,9.0,19.0,24.0,8.0,20.0,25.0,10.0,18.0,26.0,9.0,15.0,19.0,7.0,9.0,9.0,7.0,10.0,10.0,13.0,14.0,18.0,32.0,34.0,1.0,10.0
2011,8,5,4,111,21,4,2,11,1,26000000,91.6,19.0,5.0,12.0,1.0,8.0,19.0,5.0,14.0,27.0,22.0,24.0,37.0,25.0,33.0,38.0,48.0,3.0,5.0,3.0,8.0,10.0,11.0,189.0,77.0,406.0,245.0,588.0,31.0,7.0,9.0,15.0,18.0,9.0,18.0,24.0,9.0,20.0,26.0,10.0,19.0,26.0,9.0,16.0,20.0,6.0,9.0,9.0,7.0,9.0,10.0,7.0,23.0,24.0,34.0,36.0,8.0,11.0
2011,8,9,1,124,29,3,2,19,1,34000000,72.4,10.5,13.0,5.0,12.0,14.0,8.0,19.0,18.0,14.0,27.0,32.0,24.0,37.0,34.0,33.0,38.0,1.0,3.0,5.0,10.0,8.0,10.0,270.0,77.0,77.0,25.0,466.0,39.0,14.0,9.0,16.0,19.0,9.0,18.0,24.0,9.0,19.0,26.0,9.0,18.0,26.0,10.0,16.0,21.0,7.0,9.0,9.0,6.0,8.0,10.0,7.0,10.0,20.0,27.0,37.0,4.0,7.0
2011,8,12,4,101,30,2,2,11,1,46000000,30.6,31.5,7.0,13.0,5.0,23.0,14.0,8.0,24.0,18.0,14.0,34.0,32.0,24.0,36.0,34.0,33.0,8.0,1.0,3.0,11.0,10.0,8.0,3.0,94.0,49.0,140.0,1050.0,66.0,94.0,9.0,15.0,19.0,9.0,18.0,24.0,10.0,18.0,25.0,9.0,18.0,26.0,10.0,17.0,22.0,7.0,9.0,9.0,7.0,9.0,10.0,1.0,13.0,17.0,18.0,45.0,3.0,8.0
2011,8,16,1,94,44,1,1,11,1,53000000,22.6,10.5,7.0,7.0,13.0,10.0,23.0,14.0,20.0,24.0,18.0,27.0,34.0,32.0,37.0,36.0,34.0,4.0,8.0,1.0,7.0,11.0,10.0,21.0,39.0,95.0,207.0,35.0,14.0,14.0,8.0,14.0,19.0,10.0,18.0,24.0,10.0,19.0,25.0,9.0,19.0,25.0,10.0,16.0,22.0,6.0,9.0,9.0,7.0,9.0,10.0,6.0,14.0,16.0,28.0,31.0,2.0,11.0
2011,8,19,4,95,25,4,2,13,1,65000000,34.8,19.0,1.0,7.0,7.0,13.0,10.0,23.0,17.0,20.0,24.0,18.0,27.0,34.0,45.0,37.0,36.0,3.0,4.0,8.0,8.0,7.0,11.0,35.0,14.0,329.0,84.0,420.0,28.0,10.0,8.0,13.0,19.0,9.0,18.0,24.0,10.0,20.0,26.0,10.0,19.0,25.0,10.0,16.0,23.0,6.0,9.0,9.0,6.0,9.0,10.0,4.0,6.0,14.0,42.0,50.0,2.0,4.0
2011,8,23,1,116,46,5,2,6,2,74000000,22.8,7.5,6.0,1.0,7.0,14.0,13.0,10.0,16.0,17.0,20.0,28.0,18.0,27.0,31.0,45.0,37.0,2.0,3.0,4.0,11.0,8.0,7.0,32.0,130.0,21.0,42.0,32.0,4.0,39.0,7.0,12.0,18.0,9.0,18.0,23.0,9.0,20.0,26.0,10.0,19.0,25.0,9.0,16.0,23.0,6.0,9.0,9.0,6.0,9.0,10.0,12.0,22.0,25.0,33.0,45.0,5.0,7.0
2011,8,26,4,137,33,2,2,12,0,88000000,24.8,21.0,4.0,6.0,1.0,6.0,14.0,13.0,14.0,16.0,17.0,42.0,28.0,18.0,50.0,31.0,45.0,2.0,2.0,3.0,4.0,11.0,8.0,28.0,126.0,38.0,259.0,10.0,28.0,14.0,7.0,12.0,18.0,9.0,18.0,22.0,9.0,19.0,25.0,10.0,20.0,26.0,9.0,16.0,22.0,6.0,9.0,9.0,5.0,9.0,10.0,2.0,8.0,10.0,19.0,46.0,5.0,9.0
2011,8,30,1,85,44,4,1,14,0,97000000,66.2,23.0,12.0,4.0,6.0,22.0,6.0,14.0,25.0,14.0,16.0,33.0,42.0,28.0,45.0,50.0,31.0,5.0,2.0,2.0,7.0,4.0,11.0,193.0,28.0,91.0,200.0,60.0,4.0,42.0,8.0,13.0,18.0,8.0,17.0,22.0,9.0,19.0,24.0,10.0,21.0,25.0,9.0,16.0,22.0,6.0,9.0,9.0,6.0,9.0,10.0,12.0,26.0,37.0,38.0,44.0,4.0,7.0
2011,9,2,4,157,32,4,4,11,1,114000000,34.8,8.5,2.0,12.0,4.0,8.0,22.0,6.0,10.0,25.0,14.0,19.0,33.0,42.0,46.0,45.0,50.0,5.0,5.0,2.0,9.0,7.0,4.0,7.0,49.0,108.0,87.0,77.0,21.0,7.0,8.0,13.0,18.0,8.0,16.0,22.0,9.0,19.0,24.0,10.0,21.0,25.0,9.0,15.0,22.0,6.0,9.0,9.0,6.0,9.0,10.0,35.0,42.0,47.0,48.0,50.0,8.0,9.0
2011,9,9,4,119,29,2,3,3,1,146000000,39.0,26.0,35.0,12.0,2.0,42.0,26.0,8.0,47.0,37.0,10.0,48.0,38.0,19.0,50.0,44.0,46.0,8.0,4.0,5.0,9.0,7.0,9.0,38.0,115.0,280.0,70.0,35.0,35.0,119.0,8.0,14.0,19.0,10.0,17.0,23.0,10.0,20.0,25.0,10.0,21.0,26.0,8.0,15.0,21.0,6.0,9.0,9.0,6.0,10.0,10.0,9.0,28.0,30.0,32.0,49.0,9.0,10.0
2011,9,13,1,148,40,3,4,19,1,159000000,55.6,23.0,5.0,35.0,12.0,21.0,42.0,26.0,28.0,47.0,37.0,31.0,48.0,38.0,34.0,50.0,44.0,1.0,8.0,4.0,2.0,9.0,7.0,109.0,70.0,77.0,39.0,67.0,63.0,39.0,9.0,15.0,19.0,10.0,17.0,23.0,10.0,19.0,25.0,10.0,20.0,25.0,8.0,15.0,21.0,7.0,9.0,9.0,7.0,10.0,10.0,2.0,8.0,17.0,39.0,42.0,3.0,10.0
2011,9,16,4,108,40,3,2,13,1,15000000,27.6,17.0,9.0,5.0,35.0,28.0,21.0,42.0,30.0,28.0,47.0,32.0,31.0,48.0,49.0,34.0,50.0,9.0,1.0,8.0,10.0,2.0,9.0,17.0,17.0,31.0,154.0,119.0,31.0,3.0,8.0,15.0,19.0,9.0,16.0,23.0,9.0,18.0,25.0,10.0,21.0,25.0,8.0,16.0,20.0,7.0,9.0,9.0,7.0,10.0,10.0,9.0,19.0,25.0,36.0,38.0,7.0,11.0
2011,9,20,1,127,29,2,2,18,0,15000000,22.6,25.0,2.0,9.0,5.0,8.0,28.0,21.0,17.0,30.0,28.0,39.0,32.0,31.0,42.0,49.0,34.0,3.0,9.0,1.0,10.0,10.0,2.0,7.0,53.0,25.0,130.0,53.0,74.0,32.0,7.0,15.0,19.0,9.0,16.0,22.0,9.0,18.0,25.0,10.0,21.0,25.0,9.0,15.0,20.0,8.0,8.0,9.0,6.0,10.0,10.0,6.0,14.0,33.0,34.0,48.0,2.0,6.0
2011,9,23,4,135,42,4,3,8,2,27000000,24.2,38.5,9.0,2.0,9.0,19.0,8.0,28.0,25.0,17.0,30.0,36.0,39.0,32.0,38.0,42.0,49.0,7.0,3.0,9.0,11.0,10.0,10.0,35.0,35.0,70.0,45.0,59.0,31.0,63.0,7.0,14.0,19.0,9.0,16.0,22.0,9.0,18.0,24.0,10.0,20.0,25.0,9.0,15.0,20.0,8.0,8.0,9.0,7.0,9.0,10.0,18.0,27.0,28.0,35.0,40.0,3.0,5.0
2011,9,27,1,148,22,3,4,8,0,34000000,40.8,19.5,6.0,9.0,2.0,14.0,19.0,8.0,33.0,25.0,17.0,34.0,36.0,39.0,48.0,38.0,42.0,2.0,7.0,3.0,6.0,11.0,10.0,662.0,375.0,18.0,235.0,112.0,11.0,84.0,7.0,14.0,20.0,9.0,16.0,23.0,8.0,18.0,24.0,10.0,21.0,26.0,10.0,16.0,20.0,8.0,8.0,9.0,7.0,9.0,10.0,5.0,15.0,28.0,31.0,44.0,1.0,6.0
2011,9,30,4,123,39,2,3,7,1,48000000,28.6,14.0,18.0,6.0,9.0,27.0,14.0,19.0,28.0,33.0,25.0,35.0,34.0,36.0,40.0,48.0,38.0,3.0,2.0,7.0,5.0,6.0,11.0,21.0,70.0,3.0,21.0,28.0,21.0,7.0,7.0,13.0,20.0,9.0,16.0,23.0,8.0,17.0,24.0,9.0,20.0,26.0,9.0,16.0,20.0,8.0,8.0,9.0,7.0,9.0,10.0,14.0,16.0,23.0,38.0,45.0,8.0,11.0
2011,10,4,1,136,31,3,2,19,1,100000000,33.2,21.0,5.0,18.0,6.0,15.0,27.0,14.0,28.0,28.0,33.0,31.0,35.0,34.0,44.0,40.0,48.0,1.0,3.0,2.0,6.0,5.0,6.0,655.0,77.0,74.0,32.0,39.0,28.0,14.0,8.0,14.0,21.0,10.0,16.0,23.0,8.0,17.0,24.0,8.0,19.0,26.0,9.0,16.0,20.0,7.0,8.0,9.0,7.0,9.0,10.0,18.0,26.0,34.0,38.0,42.0,5.0,8.0
2011,10,7,4,158,24,5,4,13,1,119000000,16.6,6.5,14.0,5.0,18.0,16.0,15.0,27.0,23.0,28.0,28.0,38.0,31.0,35.0,45.0,44.0,40.0,8.0,1.0,3.0,11.0,6.0,5.0,10.0,35.0,280.0,3.0,21.0,38.0,52.0,7.0,13.0,21.0,10.0,16.0,23.0,8.0,17.0,25.0,8.0,19.0,26.0,9.0,16.0,20.0,7.0,8.0,9.0,7.0,9.0,10.0,1.0,4.0,12.0,16.0,48.0,9.0,10.0
2011,10,11,1,81,47,4,1,19,1,15000000,33.8,26.5,18.0,14.0,5.0,26.0,16.0,15.0,34.0,23.0,28.0,38.0,38.0,31.0,42.0,45.0,44.0,5.0,8.0,1.0,8.0,11.0,6.0,56.0,375.0,1068.0,1159.0,18.0,28.0,25.0,7.0,13.0,21.0,10.0,17.0,24.0,8.0,18.0,26.0,8.0,20.0,27.0,8.0,15.0,20.0,7.0,8.0,9.0,6.0,9.0,10.0,12.0,23.0,29.0,32.0,47.0,3.0,5.0
2011,10,14,4,143,35,2,3,8,0,27000000,36.6,12.0,1.0,18.0,14.0,4.0,26.0,16.0,12.0,34.0,23.0,16.0,38.0,38.0,48.0,42.0,45.0,9.0,5.0,8.0,10.0,8.0,11.0,42.0,66.0,101.0,31.0,154.0,17.0,17.0,8.0,12.0,20.0,10.0,17.0,24.0,9.0,19.0,26.0,8.0,19.0,27.0,8.0,15.0,20.0,7.0,8.0,9.0,5.0,9.0,10.0,18.0,23.0,37.0,46.0,48.0,2.0,10.0
2011,10,18,1,172,30,3,3,12,2,34000000,23.4,16.0,12.0,1.0,18.0,23.0,4.0,26.0,29.0,12.0,34.0,32.0,16.0,38.0,47.0,48.0,42.0,3.0,9.0,5.0,5.0,10.0,8.0,11.0,4.0,46.0,459.0,7.0,25.0,7.0,8.0,12.0,20.0,9.0,17.0,24.0,9.0,19.0,26.0,9.0,19.0,28.0,7.0,15.0,20.0,7.0,8.0,9.0,5.0,9.0,10.0,2.0,19.0,33.0,37.0,46.0,5.0,8.0
2011,10,21,4,137,44,2,3,13,1,47000000,20.0,10.5,18.0,12.0,1.0,23.0,23.0,4.0,37.0,29.0,12.0,46.0,32.0,16.0,48.0,47.0,48.0,2.0,3.0,9.0,10.0,5.0,10.0,35.0,31.0,28.0,84.0,52.0,14.0,14.0,8.0,12.0,20.0,8.0,16.0,24.0,8.0,18.0,26.0,9.0,18.0,28.0,8.0,15.0,20.0,7.0,8.0,9.0,5.0,9.0,10.0,12.0,22.0,27.0,28.0,39.0,4.0,10.0
2011,10,25,1,128,27,3,3,14,2,15000000,32.6,30.0,2.0,18.0,12.0,19.0,23.0,23.0,33.0,37.0,29.0,37.0,46.0,32.0,46.0,48.0,47.0,5.0,2.0,3.0,8.0,10.0,5.0,11.0,60.0,88.0,67.0,102.0,53.0,7.0,7.0,12.0,20.0,9.0,16.0,24.0,8.0,18.0,26.0,9.0,18.0,28.0,8.0,16.0,20.0,7.0,8.0,9.0,5.0,9.0,10.0,16.0,17.0,20.0,39.0,50.0,4.0,8.0
2011,10,28,4,142,34,3,2,12,2,26000000,38.2,5.0,12.0,2.0,18.0,22.0,19.0,23.0,27.0,33.0,37.0,28.0,37.0,46.0,39.0,46.0,48.0,4.0,5.0,2.0,10.0,8.0,10.0,157.0,154.0,77.0,42.0,52.0,3.0,7.0,7.0,13.0,20.0,9.0,17.0,24.0,9.0,18.0,26.0,9.0,17.0,28.0,9.0,15.0,19.0,7.0,8.0,9.0,5.0,9.0,10.0,14.0,20.0,23.0,45.0,46.0,1.0,11.0
2011,11,1,1,148,32,3,2,12,0,33000000,17.0,30.0,16.0,12.0,2.0,17.0,22.0,19.0,20.0,27.0,33.0,39.0,28.0,37.0,50.0,39.0,46.0,4.0,4.0,5.0,8.0,10.0,8.0,28.0,133.0,28.0,168.0,11.0,32.0,28.0,7.0,12.0,20.0,9.0,18.0,24.0,9.0,17.0,25.0,9.0,18.0,28.0,8.0,15.0,19.0,7.0,8.0,9.0,5.0,9.0,10.0,11.0,14.0,41.0,43.0,50.0,2.0,9.0
2011,11,4,4,159,39,2,3,11,1,45000000,114.6,20.5,14.0,16.0,12.0,20.0,17.0,22.0,23.0,20.0,27.0,45.0,39.0,28.0,46.0,50.0,39.0,1.0,4.0,4.0,11.0,8.0,10.0,122.0,42.0,2296.0,539.0,7.0,17.0,59.0,7.0,13.0,20.0,9.0,18.0,24.0,9.0,17.0,26.0,9.0,19.0,29.0,7.0,14.0,19.0,7.0,8.0,9.0,5.0,9.0,10.0,1.0,4.0,15.0,29.0,40.0,1.0,5.0
2011,11,8,1,89,39,2,2,6,0,53000000,32.4,12.5,11.0,14.0,16.0,14.0,20.0,17.0,41.0,23.0,20.0,43.0,45.0,39.0,50.0,46.0,50.0,2.0,1.0,4.0,9.0,11.0,8.0,28.0,28.0,182.0,361.0,42.0,7.0,25.0,7.0,12.0,19.0,8.0,17.0,24.0,10.0,18.0,27.0,10.0,19.0,30.0,7.0,13.0,19.0,6.0,8.0,9.0,5.0,9.0,10.0,1.0,4.0,18.0,23.0,30.0,3.0,7.0
2011,11,11,4,76,29,3,1,10,0,66000000,19.8,40.0,1.0,11.0,14.0,4.0,14.0,20.0,15.0,41.0,23.0,29.0,43.0,45.0,40.0,50.0,46.0,1.0,2.0,1.0,5.0,9.0,11.0,3.0,3.0,98.0,1134.0,1295.0,28.0,70.0,7.0,12.0,18.0,7.0,16.0,24.0,10.0,19.0,27.0,10.0,19.0,31.0,7.0,14.0,20.0,6.0,8.0,9.0,6.0,9.0,10.0,6.0,17.0,22.0,45.0,47.0,3.0,11.0
2011,11,15,1,137,41,2,2,14,0,15000000,27.6,9.0,1.0,1.0,11.0,4.0,4.0,14.0,18.0,15.0,41.0,23.0,29.0,43.0,30.0,40.0,50.0,3.0,1.0,2.0,7.0,5.0,9.0,53.0,18.0,112.0,14.0,32.0,4.0,14.0,8.0,12.0,18.0,7.0,16.0,24.0,10.0,19.0,27.0,9.0,19.0,31.0,7.0,13.0,19.0,5.0,8.0,9.0,6.0,9.0,10.0,4.0,12.0,24.0,39.0,44.0,2.0,4.0
2011,11,18,4,123,40,4,2,6,2,15000000,40.4,17.5,6.0,1.0,1.0,17.0,4.0,4.0,22.0,18.0,15.0,45.0,23.0,29.0,47.0,30.0,40.0,3.0,3.0,1.0,11.0,7.0,5.0,87.0,157.0,101.0,21.0,49.0,14.0,87.0,9.0,12.0,18.0,8.0,16.0,24.0,10.0,19.0,27.0,8.0,18.0,31.0,8.0,13.0,19.0,5.0,8.0,9.0,7.0,9.0,10.0,16.0,18.0,24.0,38.0,40.0,2.0,4.0
2011,11,22,1,136,24,5,2,6,2,21000000,20.0,4.0,4.0,6.0,1.0,12.0,17.0,4.0,24.0,22.0,18.0,39.0,45.0,23.0,44.0,47.0,30.0,2.0,3.0,3.0,4.0,11.0,7.0,25.0,599.0,4.0,46.0,14.0,4.0,4.0,8.0,12.0,18.0,8.0,17.0,24.0,9.0,19.0,27.0,8.0,17.0,31.0,7.0,13.0,19.0,5.0,8.0,9.0,7.0,9.0,10.0,14.0,19.0,26.0,28.0,34.0,5.0,8.0
2011,11,25,4,121,20,4,3,13,1,35000000,37.0,22.5,16.0,4.0,6.0,18.0,12.0,17.0,24.0,24.0,22.0,38.0,39.0,45.0,40.0,44.0,47.0,2.0,2.0,3.0,4.0,4.0,11.0,24.0,35.0,448.0,31.0,77.0,35.0,28.0,7.0,12.0,18.0,8.0,17.0,23.0,9.0,19.0,27.0,7.0,16.0,31.0,8.0,13.0,19.0,5.0,8.0,9.0,7.0,9.0,10.0,11.0,25.0,41.0,45.0,50.0,2.0,7.0
2011,11,29,1,172,39,1,3,9,1,15000000,31.8,12.5,14.0,16.0,4.0,19.0,18.0,12.0,26.0,24.0,24.0,28.0,38.0,39.0,34.0,40.0,44.0,5.0,2.0,2.0,8.0,4.0,4.0,25.0,175.0,25.0,14.0,25.0,7.0,18.0,6.0,12.0,18.0,8.0,18.0,23.0,8.0,19.0,26.0,7.0,16.0,31.0,7.0,13.0,19.0,5.0,8.0,9.0,6.0,9.0,10.0,7.0,27.0,30.0,40.0,43.0,8.0,9.0
2011,12,2,4,147,36,2,4,17,1,26000000,41.8,17.5,11.0,14.0,16.0,25.0,19.0,18.0,41.0,26.0,24.0,45.0,28.0,38.0,50.0,34.0,40.0,2.0,5.0,2.0,7.0,8.0,4.0,112.0,66.0,80.0,147.0,336.0,59.0,28.0,7.0,12.0,18.0,9.0,17.0,23.0,8.0,18.0,26.0,8.0,16.0,31.0,8.0,14.0,20.0,5.0,8.0,9.0,6.0,9.0,10.0,19.0,20.0,21.0,34.0,38.0,3.0,9.0
2011,12,6,1,132,19,3,2,12,0,15000000,31.8,12.5,7.0,11.0,14.0,27.0,25.0,19.0,30.0,41.0,26.0,40.0,45.0,28.0,43.0,50.0,34.0,8.0,2.0,5.0,9.0,7.0,8.0,347.0,35.0,172.0,74.0,77.0,21.0,4.0,8.0,13.0,19.0,9.0,16.0,23.0,8.0,19.0,25.0,9.0,16.0,30.0,8.0,14.0,20.0,5.0,8.0,9.0,6.0,8.0,10.0,12.0,21.0,29.0,44.0,47.0,1.0,2.0
2011,12,9,4,153,35,2,3,3,1,26000000,20.0,20.5,19.0,7.0,11.0,20.0,27.0,25.0,21.0,30.0,41.0,34.0,40.0,45.0,38.0,43.0,50.0,3.0,8.0,2.0,9.0,9.0,7.0,45.0,91.0,56.0,164.0,24.0,31.0,91.0,9.0,13.0,19.0,9.0,16.0,23.0,9.0,19.0,25.0,9.0,17.0,29.0,8.0,13.0,20.0,5.0,8.0,9.0,7.0,9.0,10.0,7.0,12.0,18.0,33.0,37.0,1.0,11.0
2011,12,13,1,107,30,2,2,12,0,33000000,28.4,16.0,12.0,19.0,7.0,21.0,20.0,27.0,29.0,21.0,30.0,44.0,34.0,40.0,47.0,38.0,43.0,1.0,3.0,8.0,2.0,9.0,9.0,11.0,25.0,32.0,109.0,123.0,4.0,28.0,9.0,13.0,19.0,9.0,15.0,23.0,8.0,18.0,24.0,9.0,18.0,29.0,9.0,14.0,20.0,5.0,8.0,9.0,6.0,9.0,10.0,2.0,5.0,10.0,23.0,31.0,2.0,5.0
2011,12,16,4,71,29,2,1,7,1,46000000,70.6,14.0,7.0,12.0,19.0,12.0,21.0,20.0,18.0,29.0,21.0,33.0,44.0,34.0,37.0,47.0,38.0,1.0,1.0,3.0,11.0,2.0,9.0,56.0,143.0,108.0,35.0,119.0,17.0,38.0,9.0,12.0,19.0,9.0,16.0,23.0,9.0,18.0,24.0,9.0,17.0,28.0,9.0,15.0,19.0,5.0,7.0,8.0,7.0,9.0,10.0,1.0,9.0,12.0,14.0,48.0,1.0,7.0
2011,12,20,1,84,47,3,1,8,0,15000000,45.0,14.0,2.0,7.0,12.0,5.0,12.0,21.0,10.0,18.0,29.0,23.0,33.0,44.0,31.0,37.0,47.0,2.0,1.0,1.0,5.0,11.0,2.0,39.0,203.0,70.0,1033.0,63.0,7.0,21.0,9.0,12.0,18.0,9.0,17.0,24.0,9.0,18.0,24.0,10.0,18.0,29.0,10.0,15.0,19.0,5.0,7.0,8.0,7.0,9.0,9.0,7.0,21.0,22.0,24.0,28.0,1.0,11.0
2011,12,23,4,102,21,3,1,12,0,29000000,24.2,6.5,1.0,2.0,7.0,9.0,5.0,12.0,12.0,10.0,18.0,14.0,23.0,33.0,48.0,31.0,37.0,1.0,2.0,1.0,7.0,5.0,11.0,10.0,14.0,38.0,143.0,231.0,3.0,10.0,8.0,12.0,17.0,9.0,17.0,23.0,10.0,18.0,24.0,10.0,18.0,29.0,10.0,16.0,20.0,5.0,7.0,8.0,7.0,9.0,9.0,19.0,21.0,25.0,26.0,44.0,3.0,7.0
2011,12,27,1,135,25,2,2,10,0,37000000,20.6,14.0,7.0,1.0,2.0,21.0,9.0,5.0,22.0,12.0,10.0,24.0,14.0,23.0,28.0,48.0,31.0,1.0,1.0,2.0,11.0,7.0,5.0,21.0,4.0,98.0,161.0,39.0,21.0,7.0,7.0,11.0,17.0,8.0,16.0,23.0,10.0,18.0,24.0,10.0,18.0,28.0,10.0,16.0,20.0,5.0,7.0,8.0,6.0,8.0,9.0,16.0,36.0,43.0,44.0,50.0,7.0,8.0
2011,12,30,4,189,34,4,4,15,1,50000000,40.2,15.5,19.0,7.0,1.0,21.0,21.0,9.0,25.0,22.0,12.0,26.0,24.0,14.0,44.0,28.0,48.0,3.0,1.0,1.0,7.0,11.0,7.0,38.0,371.0,749.0,21.0,31.0,101.0,35.0,7.0,11.0,17.0,8.0,16.0,24.0,10.0,19.0,25.0,9.0,18.0,28.0,9.0,15.0,20.0,5.0,8.0,8.0,6.0,8.0,9.0,3.0,30.0,42.0,45.0,49.0,5.0,10.0
2012,1,3,1,169,46,2,4,15,1,58000000,87.0,44.0,16.0,19.0,7.0,36.0,21.0,21.0,43.0,25.0,22.0,44.0,26.0,24.0,50.0,44.0,28.0,7.0,3.0,1.0,8.0,7.0,11.0,168.0,452.0,312.0,35.0,112.0,39.0,70.0,7.0,12.0,16.0,8.0,16.0,25.0,10.0,19.0,25.0,9.0,18.0,28.0,10.0,15.0,20.0,6.0,8.0,8.0,7.0,8.0,9.0,1.0,6.0,10.0,12.0,31.0,2.0,7.0
2012,1,10,1,93,36,4,2,11,1,15000000,24.8,19.5,1.0,3.0,16.0,6.0,30.0,36.0,10.0,42.0,43.0,12.0,45.0,44.0,31.0,49.0,50.0,2.0,5.0,7.0,7.0,10.0,8.0,53.0,21.0,4.0,200.0,49.0,4.0,35.0,8.0,12.0,16.0,7.0,17.0,25.0,8.0,19.0,25.0,9.0,18.0,30.0,9.0,15.0,19.0,5.0,7.0,8.0,7.0,8.0,9.0,13.0,14.0,21.0,27.0,39.0,6.0,8.0
2012,1,13,4,114,26,1,2,14,2,28000000,57.8,59.5,4.0,1.0,3.0,9.0,6.0,30.0,10.0,10.0,42.0,30.0,12.0,45.0,40.0,31.0,49.0,2.0,2.0,5.0,9.0,7.0,10.0,161.0,70.0,38.0,154.0,80.0,203.0,14.0,8.0,12.0,16.0,8.0,16.0,25.0,8.0,18.0,25.0,10.0,18.0,29.0,9.0,15.0,19.0,6.0,8.0,9.0,6.0,8.0,9.0,12.0,22.0,30.0,31.0,44.0,5.0,6.0
2012,1,17,1,139,32,4,3,11,1,35000000,14.4,9.0,13.0,4.0,1.0,14.0,9.0,6.0,21.0,10.0,10.0,27.0,30.0,12.0,39.0,40.0,31.0,6.0,2.0,2.0,8.0,9.0,7.0,39.0,84.0,46.0,109.0,21.0,14.0,109.0,9.0,12.0,16.0,8.0,16.0,25.0,8.0,17.0,25.0,10.0,18.0,28.0,8.0,15.0,19.0,6.0,8.0,9.0,7.0,9.0,9.0,2.0,10.0,22.0,27.0,28.0,6.0,8.0
2012,1,20,4,89,26,4,2,14,2,48000000,16.6,5.0,12.0,13.0,4.0,22.0,14.0,9.0,30.0,21.0,10.0,31.0,27.0,30.0,44.0,39.0,40.0,5.0,6.0,2.0,6.0,8.0,9.0,35.0,161.0,28.0,7.0,28.0,7.0,7.0,9.0,12.0,16.0,8.0,17.0,25.0,8.0,16.0,25.0,9.0,18.0,28.0,8.0,15.0,19.0,6.0,8.0,9.0,6.0,9.0,9.0,1.0,2.0,6.0,20.0,36.0,8.0,11.0
2012,1,24,1,65,35,4,1,19,1,15000000,22.8,18.0,2.0,12.0,13.0,10.0,22.0,14.0,22.0,30.0,21.0,27.0,31.0,27.0,28.0,44.0,39.0,6.0,5.0,6.0,8.0,6.0,8.0,18.0,1124.0,480.0,949.0,168.0,53.0,32.0,9.0,12.0,16.0,9.0,18.0,26.0,8.0,16.0,26.0,9.0,19.0,29.0,8.0,16.0,18.0,7.0,7.0,9.0,6.0,9.0,9.0,10.0,13.0,19.0,39.0,44.0,2.0,6.0
2012,1,27,4,125,34,2,2,8,2,27000000,15.2,12.0,1.0,2.0,12.0,2.0,10.0,22.0,6.0,22.0,30.0,20.0,27.0,31.0,36.0,28.0,44.0,8.0,6.0,5.0,11.0,8.0,6.0,252.0,164.0,227.0,70.0,10.0,17.0,10.0,9.0,13.0,17.0,10.0,19.0,26.0,9.0,16.0,27.0,9.0,19.0,29.0,8.0,15.0,18.0,6.0,7.0,9.0,6.0,9.0,9.0,9.0,34.0,38.0,43.0,45.0,2.0,4.0
